2B,410,AER,2965,KZN,2990,,0,CRJ2,1506
2B,410,ASF,2966,KZN,2990,,0,CRJ2,1040
2B,410,ASF,2966,MRV,2962,,0,CRJ2,448
2B,410,DME,4029,KZN,2990,,0,CRJ2,715
2B,410,DME,4029,NBC,6969,,0,CRJ2,892
2B,410,DME,4029,UUA,6160,,0,CRJ2,951
2B,410,EGO,6156,KGD,2952,,0,CRJ2,1171
2B,410,EGO,6156,KZN,2990,,0,CRJ2,1008
2B,410,KGD,2952,EGO,6156,,0,CRJ2,1171
2B,410,KZN,2990,AER,2965,,0,CRJ2,1506
2B,410,KZN,2990,ASF,2966,,0,CRJ2,1040
2B,410,KZN,2990,DME,4029,,0,CRJ2,715
2B,410,KZN,2990,EGO,6156,,0,CRJ2,1008
2B,410,KZN,2990,LED,2948,,0,CRJ2,1216
2B,410,LED,2948,KZN,2990,,0,CRJ2,1216
2B,410,LED,2948,NBC,6969,,0,CRJ2,1372
2B,410,LED,2948,UUA,6160,,0,CRJ2,1464
2B,410,MRV,2962,ASF,2966,,0,CRJ2,448
2B,410,NBC,6969,DME,4029,,0,CRJ2,892
2B,410,NBC,6969,LED,2948,,0,CRJ2,1372
2B,410,UUA,6160,DME,4029,,0,CRJ2,951
2B,410,UUA,6160,LED,2948,,0,CRJ2,1464
2L,2750,BDS,1506,ZRH,1678,,0,F100,1064
2L,2750,BOD,1264,ZRH,1678,,0,F100,770
2L,2750,BRS,490,ZRH,1678,,0,F100,922
2L,2750,ZRH,1678,BDS,1506,,0,F100,1064
2L,2750,ZRH,1678,BOD,1264,,0,F100,770
2L,2750,ZRH,1678,BRS,490,,0,F100,922
2N,3652,AJR,730,LYC,719,,0,ATP,118
2N,3652,ARN,737,GEV,715,,0,ATP,843
2N,3652,ARN,737,HAD,709,,0,SF34,444
2N,3652,ARN,737,JKG,688,,0,ATP SF34,306
2N,3652,ARN,737,KRF,718,,0,ATP,377
2N,3652,ARN,737,KSD,5595,,0,SF34,259
2N,3652,ARN,737,LYC,719,,0,ATP,546
2N,3652,ARN,737,MHQ,442,,0,SF34,122
2N,3652,ARN,737,OER,722,,0,AT45,421
2N,3652,ARN,737,POR,448,,0,SF34,292
2N,3652,ARN,737,VBY,746,,0,SF34 ATP,222
2N,3652,ARN,737,VHM,729,,0,SF34,550
2N,3652,ARN,737,VXO,711,,0,SF34,355
2N,3652,GEV,715,ARN,737,,0,ATP,843
2N,3652,GEV,715,KRF,718,,0,ATP,475
2N,3652,HAD,709,ARN,737,,0,SF34 ATP,444
2N,3652,HAD,709,JKG,688,,0,ATP SF34,140
2N,3652,HAD,709,VXO,711,,0,SF34,119
2N,3652,HMV,5599,VHM,729,,0,SF34,159
2N,3652,JKG,688,ARN,737,,0,ATP SF34,306
2N,3652,JKG,688,HAD,709,,0,ATP SF34,140
2N,3652,KOK,435,POR,448,,0,SF34,260
2N,3652,KRF,718,ARN,737,,0,ATP,377
2N,3652,KRF,718,GEV,715,,0,ATP,475
2N,3652,KSD,5595,ARN,737,,0,SF34,259
2N,3652,LYC,719,AJR,730,,0,ATP,118
2N,3652,LYC,719,ARN,737,,0,ATP,546
2N,3652,MHQ,442,ARN,737,,0,SF34,122
2N,3652,MHQ,442,TKU,460,,0,SF34,137
2N,3652,OER,722,ARN,737,,0,AT45,421
2N,3652,OSL,644,VXO,711,,0,SF34,419
2N,3652,POR,448,ARN,737,,0,SF34,292
2N,3652,POR,448,KOK,435,,0,SF34,260
2N,3652,TKU,460,MHQ,442,,0,SF34,137
2N,3652,VBY,746,ARN,737,,0,SF34 ATP,222
2N,3652,VHM,729,ARN,737,,0,SF34,550
2N,3652,VHM,729,HMV,5599,,0,SF34,159
2N,3652,VXO,711,ARN,737,,0,SF34,355
2N,3652,VXO,711,OSL,644,,0,SF34,419
3L,2916,ACH,1679,EBA,1558,,0,DH8C,528
3L,2916,DRS,338,ZRH,1678,,0,DH8C,556
3L,2916,DUS,345,FDH,382,,0,DH8C,448
3L,2916,EBA,1558,ACH,1679,,0,DH8C,528
3L,2916,EBA,1558,FDH,382,,0,DH8C,549
3L,2916,EBA,1558,MUC,346,,0,DH8C,633
3L,2916,EBA,1558,ZRH,1678,,0,DH8C,539
3L,2916,FDH,382,DUS,345,,0,DH8C,448
3L,2916,FDH,382,EBA,1558,,0,DH8C,549
3L,2916,FDH,382,HAM,342,,0,AT72,663
3L,2916,FDH,382,OLB,1520,,0,AT72,753
3L,2916,FDH,382,TXL,351,,0,AT72,606
3L,2916,FDH,382,ZAD,1209,,0,AT72,600
3L,2916,FMM,3986,NAP,1561,,0,AT72,852
3L,2916,GRZ,1609,ZRH,1678,,0,DH8C,522
3L,2916,HAM,342,FDH,382,,0,AT72,663
3L,2916,MUC,346,EBA,1558,,0,DH8C,633
3L,2916,NAP,1561,FMM,3986,,0,AT72,852
3L,2916,OLB,1520,FDH,382,,0,AT72,753
3L,2916,SZG,1612,ZRH,1678,,0,DH8C,335
3L,2916,TXL,351,FDH,382,,0,AT72,606
3L,2916,ZAD,1209,FDH,382,,0,AT72,600
3L,2916,ZRH,1678,DRS,338,,0,DH8C,556
3L,2916,ZRH,1678,EBA,1558,,0,DH8C,539
3L,2916,ZRH,1678,GRZ,1609,,0,DH8C,522
3L,2916,ZRH,1678,SZG,1612,,0,DH8C,335
3R,3545,ASF,2966,DME,4029,,0,SU95,1235
3R,3545,ASF,2966,LED,2948,,0,SU95,1902
3R,3545,DME,4029,ASF,2966,,0,SU95,1235
3R,3545,DME,4029,EGO,6156,,0,SU95,537
3R,3545,DME,4029,TIV,1743,,0,SU95 B737,2001
3R,3545,EGO,6156,DME,4029,,0,SU95,537
3R,3545,LED,2948,ASF,2966,,0,SU95,1902
3R,3545,TIV,1743,DME,4029,,0,SU95 B737,2001
4G,2524,UCT,4368,VKO,2988,,0,YK42,1279
4G,2524,VKO,2988,UCT,4368,,0,YK42,1279
4T,1401,AYT,1688,ZRH,1678,,0,A320,2165
4T,1401,PRN,1742,ZRH,1678,,0,A320,1120
4T,1401,SKP,1737,ZRH,1678,,0,A320,1198
4T,1401,ZRH,1678,AYT,1688,,0,A320,2165
4T,1401,ZRH,1678,PRN,1742,,0,A320,1120
4T,1401,ZRH,1678,SKP,1737,,0,A320,1198
4U,2548,AGP,1230,STR,350,,0,A320 A319,1738
4U,2548,AGP,1230,TXL,351,,0,A319,2245
4U,2548,AMS,580,HAM,342,,0,CRJ9,379
4U,2548,AOI,4309,DUS,345,,0,CRJ9,985
4U,2548,AOI,4309,TXL,351,,0,CRJ9,994
4U,2548,ARN,737,CGN,344,,0,CRJ9,1188
4U,2548,ARN,737,DUS,345,,0,CRJ9,1162
4U,2548,ARN,737,HAM,342,,0,CRJ9,825
4U,2548,ATH,3941,CGN,344,,0,A319,1952
4U,2548,ATH,3941,STR,350,,0,A319,1682
4U,2548,AYT,1688,CGN,344,,0,A320,2432
4U,2548,BCN,1218,CGN,344,,0,A320 A319,1132
4U,2548,BCN,1218,DUS,345,,0,A320 A319,1167
4U,2548,BCN,1218,HAJ,352,,0,A319,1367
4U,2548,BCN,1218,HAM,342,,0,A319,1492
4U,2548,BCN,1218,STR,350,,0,A319 A320,994
4U,2548,BDS,1506,STR,350,,0,A319,1127
4U,2548,BEG,1739,STR,350,,0,A319,946
4U,2548,BGO,636,HAM,342,,0,CRJ9,794
4U,2548,BHX,469,HAM,342,,0,CRJ9,794
4U,2548,BHX,469,TXL,351,,0,A319,1015
4U,2548,BIA,1321,CGN,344,,0,A319,941
4U,2548,BIA,1321,DUS,345,,0,A320,992
4U,2548,BIA,1321,HAM,342,,0,CRJ9,1232
4U,2548,BIA,1321,STR,350,,0,A319,682
4U,2548,BIA,1321,TXL,351,,0,A320,1148
4U,2548,BIO,1216,DUS,345,,0,CRJ9,1147
4U,2548,BIO,1216,STR,350,,0,CRJ9 A319,1110
4U,2548,BLQ,1538,CGN,344,,0,A319,768
4U,2548,BLQ,1538,TXL,351,,0,A319,904
4U,2548,BRE,353,STR,350,,0,A319 CRJ9,485
4U,2548,BRI,1501,CGN,344,,0,A319,1309
4U,2548,BRI,1501,DUS,345,,0,CRJ9,1363
4U,2548,BRI,1501,STR,350,,0,A319,1027
4U,2548,BRU,302,STR,350,,0,A319 CRJ9,419
4U,2548,BSL,1423,DUS,345,,0,CRJ9,415
4U,2548,BUD,1489,CGN,344,,0,A319 A320 CRJ9,958
4U,2548,BUD,1489,HAM,342,,0,CRJ9,948
4U,2548,BUD,1489,STR,350,,0,A319 CRJ9,757
4U,2548,CAG,1519,CGN,344,,0,A319,1300
4U,2548,CAG,1519,DUS,345,,0,CRJ9,1350
4U,2548,CAG,1519,STR,350,,0,A319,1049
4U,2548,CDG,1382,HAM,342,,0,A319 CRJ9,727
4U,2548,CFU,1460,CGN,344,,0,A320 A319,1597
4U,2548,CFU,1460,DRS,338,,0,A319,1367
4U,2548,CFU,1460,STR,350,,0,A319,1319
4U,2548,CGN,344,ARN,737,,0,CRJ9,1188
4U,2548,CGN,344,ATH,3941,,0,A319,1952
4U,2548,CGN,344,AYT,1688,,0,A320,2432
4U,2548,CGN,344,BCN,1218,,0,A320 A319,1132
4U,2548,CGN,344,BIA,1321,,0,A319,941
4U,2548,CGN,344,BLQ,1538,,0,A319,768
4U,2548,CGN,344,BRI,1501,,0,A319,1309
4U,2548,CGN,344,BUD,1489,,0,A319 A320 CRJ9,958
4U,2548,CGN,344,CAG,1519,,0,A319,1300
4U,2548,CGN,344,CFU,1460,,0,A320 A319,1597
4U,2548,CGN,344,CLY,1322,,0,A319,935
4U,2548,CGN,344,CTA,1509,,0,A319,1616
4U,2548,CGN,344,DBV,1200,,0,A319,1251
4U,2548,CGN,344,DRS,338,,0,A319 CRJ9,464
4U,2548,CGN,344,DUB,599,,0,A319,956
4U,2548,CGN,344,EDI,535,,0,A319,895
4U,2548,CGN,344,FAO,1626,,0,A319 A320,1950
4U,2548,CGN,344,FCO,1555,,0,A319 A320,1080
4U,2548,CGN,344,FDH,382,,0,A319 CRJ9,394
4U,2548,CGN,344,HAM,342,,0,A319 CRJ9,363
4U,2548,CGN,344,HDF,5557,,0,CRJ9,581
4U,2548,CGN,344,HER,1452,,0,A320 A319,2251
4U,2548,CGN,344,IBZ,1225,,0,A320 A319,1407
4U,2548,CGN,344,JMK,1468,,0,A319,2072
4U,2548,CGN,344,JTR,1479,,0,A319,2171
4U,2548,CGN,344,KGS,1458,,0,A319,2224
4U,2548,CGN,344,KLU,4322,,0,CRJ9,705
4U,2548,CGN,344,KVA,1462,,0,A319 A320,1740
4U,2548,CGN,344,LEJ,348,,0,CRJ9 A319 A320,360
4U,2548,CGN,344,LHR,507,,0,A319 A320,534
4U,2548,CGN,344,LIS,1638,,0,A319 A320,1850
4U,2548,CGN,344,MAN,478,,0,A319,699
4U,2548,CGN,344,MXP,1524,,0,A319 CRJ9,593
4U,2548,CGN,344,NAP,1561,,0,A319 A320,1238
4U,2548,CGN,344,NCE,1354,,0,A319 A320,801
4U,2548,CGN,344,OLB,1520,,0,A319,1123
4U,2548,CGN,344,PMI,3998,,0,A320 A319,1303
4U,2548,CGN,344,PMO,1512,,0,A319 CRJ9,1486
4U,2548,CGN,344,PRG,1587,,0,A319 A320 CRJ9,510
4U,2548,CGN,344,PSA,1562,,0,A319,835
4U,2548,CGN,344,PUY,1203,,0,A319 CRJ9,833
4U,2548,CGN,344,RHO,1472,,0,A320,2314
4U,2548,CGN,344,RJK,1205,,0,A319,835
4U,2548,CGN,344,RLG,772,,0,A319,486
4U,2548,CGN,344,SAW,4317,,0,A319 A320,2030
4U,2548,CGN,344,SJJ,1646,,0,A319,1148
4U,2548,CGN,344,SKG,1486,,0,A319 A320,1677
4U,2548,CGN,344,SPU,1206,,0,A319,1067
4U,2548,CGN,344,STN,548,,0,A319,492
4U,2548,CGN,344,SUF,1508,,0,A319,1508
4U,2548,CGN,344,SZG,1612,,0,A319,544
4U,2548,CGN,344,TXL,351,,0,A319 A320,463
4U,2548,CGN,344,VCE,1551,,0,A320 A319,709
4U,2548,CGN,344,VIE,1613,,0,A319 A320,745
4U,2548,CGN,344,VRN,1550,,0,A319,668
4U,2548,CGN,344,WAW,679,,0,CRJ9,965
4U,2548,CGN,344,XRY,1226,,0,A319,1887
4U,2548,CGN,344,ZAD,1209,,0,A319,970
4U,2548,CGN,344,ZAG,1208,,0,CRJ9 A319,870
4U,2548,CGN,344,ZRH,1678,,0,A320 A319,391
4U,2548,CLY,1322,CGN,344,,0,A319,935
4U,2548,CTA,1509,CGN,344,,0,A319,1616
4U,2548,CTA,1509,DUS,345,,0,CRJ9,1670
4U,2548,CTA,1509,HAJ,352,,0,A319,1718
4U,2548,CTA,1509,HAM,342,,0,A319,1839
4U,2548,CTA,1509,STR,350,,0,A319,1334
4U,2548,CTA,1509,TXL,351,,0,A319,1683
4U,2548,CWL,488,DUS,345,,0,CRJ9,701
4U,2548,DBV,1200,CGN,344,,0,A319,1251
4U,2548,DBV,1200,DUS,345,,0,CRJ9,1302
4U,2548,DBV,1200,HAJ,352,,0,A319,1273
4U,2548,DBV,1200,HAM,342,,0,A319,1373
4U,2548,DBV,1200,STR,350,,0,A319,978
4U,2548,DBV,1200,TXL,351,,0,A320,1172
4U,2548,DRS,338,CFU,1460,,0,A319,1367
4U,2548,DRS,338,CGN,344,,0,A319 CRJ9,464
4U,2548,DRS,338,DUS,345,,0,A319 CRJ9,487
4U,2548,DRS,338,STR,350,,0,A319 CRJ9,423
4U,2548,DTM,373,HDF,5557,,0,A319,512
4U,2548,DTM,373,MUC,346,,0,A319,461
4U,2548,DTM,373,PMI,3998,,0,A319 A320,1382
4U,2548,DTM,373,SAW,4317,,0,A319,2032
4U,2548,DTM,373,SPU,1206,,0,A319,1099
4U,2548,DUB,599,CGN,344,,0,A319,956
4U,2548,DUB,599,DUS,345,,0,CRJ9,915
4U,2548,DUS,345,AOI,4309,,0,CRJ9,985
4U,2548,DUS,345,ARN,737,,0,CRJ9,1162
4U,2548,DUS,345,BCN,1218,,0,A320 A319,1167
4U,2548,DUS,345,BIA,1321,,0,A320,992
4U,2548,DUS,345,BIO,1216,,0,CRJ9,1147
4U,2548,DUS,345,BRI,1501,,0,CRJ9,1363
4U,2548,DUS,345,BSL,1423,,0,CRJ9,415
4U,2548,DUS,345,CAG,1519,,0,CRJ9,1350
4U,2548,DUS,345,CTA,1509,,0,CRJ9,1670
4U,2548,DUS,345,CWL,488,,0,CRJ9,701
4U,2548,DUS,345,DBV,1200,,0,CRJ9,1302
4U,2548,DUS,345,DRS,338,,0,A319 CRJ9,487
4U,2548,DUS,345,DUB,599,,0,CRJ9,915
4U,2548,DUS,345,GVA,1665,,0,CRJ9,563
4U,2548,DUS,345,HDF,5557,,0,CRJ9,575
4U,2548,DUS,345,HER,1452,,0,A319,2302
4U,2548,DUS,345,IBZ,1225,,0,A320,1443
4U,2548,DUS,345,KTW,671,,0,CRJ9,867
4U,2548,DUS,345,LEJ,348,,0,CRJ9,380
4U,2548,DUS,345,LYS,1335,,0,CRJ9,630
4U,2548,DUS,345,MAD,1229,,0,CRJ9,1441
4U,2548,DUS,345,MPL,1359,,0,CRJ9,883
4U,2548,DUS,345,MXP,1524,,0,CRJ9 A320,645
4U,2548,DUS,345,NQY,481,,0,CRJ9,829
4U,2548,DUS,345,NUE,347,,0,CRJ9,364
4U,2548,DUS,345,OLB,1520,,0,CRJ9,1174
4U,2548,DUS,345,PMI,3998,,0,A320,1341
4U,2548,DUS,345,POZ,674,,0,CRJ9,701
4U,2548,DUS,345,PRG,1587,,0,CRJ9,543
4U,2548,DUS,345,PRN,1742,,0,A319,1449
4U,2548,DUS,345,SKG,1486,,0,A319 A320,1726
4U,2548,DUS,345,SPU,1206,,0,A319,1119
4U,2548,DUS,345,SUF,1508,,0,CRJ9,1562
4U,2548,DUS,345,TRN,1526,,0,CRJ9,680
4U,2548,DUS,345,VCE,1551,,0,A320 A319,763
4U,2548,DUS,345,WAW,679,,0,CRJ9,981
4U,2548,DUS,345,WRO,680,,0,CRJ9,704
4U,2548,DUS,345,ZAD,1209,,0,CRJ9,1023
4U,2548,EDI,535,CGN,344,,0,A319,895
4U,2548,FAO,1626,CGN,344,,0,A319 A320,1950
4U,2548,FAO,1626,HAM,342,,0,A319,2306
4U,2548,FAO,1626,STR,350,,0,A319 A320,1901
4U,2548,FCO,1555,CGN,344,,0,A319 A320,1080
4U,2548,FCO,1555,HAJ,352,,0,A319,1200
4U,2548,FCO,1555,HAM,342,,0,A319,1326
4U,2548,FCO,1555,STR,350,,0,A319,801
4U,2548,FCO,1555,TXL,351,,0,A319,1198
4U,2548,FDH,382,CGN,344,,0,A319 CRJ9,394
4U,2548,FKB,4166,HAM,342,,0,CRJ9,555
4U,2548,FMM,3986,HAM,342,,0,CRJ9,627
4U,2548,FMM,3986,TXL,351,,0,CRJ9,552
4U,2548,FRA,340,HDF,5557,,0,CRJ9,573
4U,2548,GVA,1665,DUS,345,,0,CRJ9,563
4U,2548,GVA,1665,HAM,342,,0,CRJ9,867
4U,2548,HAJ,352,BCN,1218,,0,A319,1367
4U,2548,HAJ,352,CTA,1509,,0,A319,1718
4U,2548,HAJ,352,DBV,1200,,0,A319,1273
4U,2548,HAJ,352,FCO,1555,,0,A319,1200
4U,2548,HAJ,352,HER,1452,,0,A319,2262
4U,2548,HAJ,352,MXP,1524,,0,A319,762
4U,2548,HAJ,352,NAP,1561,,0,A319,1333
4U,2548,HAJ,352,PMI,3998,,0,A319,1530
4U,2548,HAJ,352,PRN,1742,,0,A319,1387
4U,2548,HAJ,352,SAW,4317,,0,A319,1961
4U,2548,HAJ,352,SKG,1486,,0,A319,1667
4U,2548,HAJ,352,SPU,1206,,0,A319,1106
4U,2548,HAJ,352,STN,548,,0,A319,647
4U,2548,HAJ,352,STR,350,,0,A319,420
4U,2548,HAJ,352,SUF,1508,,0,A319,1589
4U,2548,HAJ,352,VCE,1551,,0,A319,797
4U,2548,HAJ,352,VIE,1613,,0,A319,687
4U,2548,HAM,342,AMS,580,,0,CRJ9,379
4U,2548,HAM,342,ARN,737,,0,CRJ9,825
4U,2548,HAM,342,BCN,1218,,0,A319,1492
4U,2548,HAM,342,BGO,636,,0,CRJ9,794
4U,2548,HAM,342,BHX,469,,0,CRJ9,794
4U,2548,HAM,342,BIA,1321,,0,CRJ9,1232
4U,2548,HAM,342,BUD,1489,,0,CRJ9,948
4U,2548,HAM,342,CDG,1382,,0,A319 CRJ9,727
4U,2548,HAM,342,CGN,344,,0,A319 CRJ9,363
4U,2548,HAM,342,CTA,1509,,0,A319,1839
4U,2548,HAM,342,DBV,1200,,0,A319,1373
4U,2548,HAM,342,FAO,1626,,0,A319,2306
4U,2548,HAM,342,FCO,1555,,0,A319,1326
4U,2548,HAM,342,FKB,4166,,0,CRJ9,555
4U,2548,HAM,342,FMM,3986,,0,CRJ9,627
4U,2548,HAM,342,GVA,1665,,0,CRJ9,867
4U,2548,HAM,342,HER,1452,,0,A319,2352
4U,2548,HAM,342,KLU,4322,,0,A319 CRJ9,836
4U,2548,HAM,342,LHR,507,,0,A319 CRJ9,745
4U,2548,HAM,342,MAD,1229,,0,CRJ9,1780
4U,2548,HAM,342,MAN,478,,0,CRJ9,810
4U,2548,HAM,342,MXP,1524,,0,A319 CRJ9,894
4U,2548,HAM,342,NAP,1561,,0,A319,1453
4U,2548,HAM,342,NCE,1354,,0,A319,1127
4U,2548,HAM,342,NUE,347,,0,CRJ9,465
4U,2548,HAM,342,OLB,1520,,0,A319,1416
4U,2548,HAM,342,OSL,644,,0,CRJ9,732
4U,2548,HAM,342,PMI,3998,,0,A319,1658
4U,2548,HAM,342,PRG,1587,,0,CRJ9,489
4U,2548,HAM,342,PRN,1742,,0,A319,1474
4U,2548,HAM,342,RJK,1205,,0,A319,991
4U,2548,HAM,342,SAW,4317,,0,A319,2019
4U,2548,HAM,342,SKG,1486,,0,A319,1752
4U,2548,HAM,342,SPU,1206,,0,A319,1213
4U,2548,HAM,342,STR,350,,0,A319 CRJ9,551
4U,2548,HAM,342,TLS,1273,,0,CRJ9,1277
4U,2548,HAM,342,VCE,1551,,0,A319 CRJ9,919
4U,2548,HAM,342,VIE,1613,,0,A319 CRJ9,767
4U,2548,HAM,342,VRN,1550,,0,CRJ9,917
4U,2548,HAM,342,ZRH,1678,,0,A319 CRJ9,693
4U,2548,HDF,5557,CGN,344,,0,CRJ9,581
4U,2548,HDF,5557,DTM,373,,0,A319,512
4U,2548,HDF,5557,DUS,345,,0,CRJ9,575
4U,2548,HDF,5557,FRA,340,,0,CRJ9,573
4U,2548,HDF,5557,STR,350,,0,CRJ9,670
4U,2548,HEL,421,TXL,351,,0,A319,1118
4U,2548,HER,1452,CGN,344,,0,A320 A319,2251
4U,2548,HER,1452,DUS,345,,0,A319,2302
4U,2548,HER,1452,HAJ,352,,0,A319,2262
4U,2548,HER,1452,HAM,342,,0,A319,2352
4U,2548,HER,1452,STR,350,,0,A319,1977
4U,2548,HER,1452,TXL,351,,0,A319,2131
4U,2548,IBZ,1225,CGN,344,,0,A320 A319,1407
4U,2548,IBZ,1225,DUS,345,,0,A320,1443
4U,2548,IBZ,1225,STR,350,,0,A319,1258
4U,2548,IBZ,1225,TXL,351,,0,A319,1775
4U,2548,JMK,1468,CGN,344,,0,A319,2072
4U,2548,JTR,1479,CGN,344,,0,A319,2171
4U,2548,KGS,1458,CGN,344,,0,A319,2224
4U,2548,KLU,4322,CGN,344,,0,CRJ9,705
4U,2548,KLU,4322,HAM,342,,0,A319 CRJ9,836
4U,2548,KLU,4322,TXL,351,,0,A319 CRJ9,662
4U,2548,KRK,669,STR,350,,0,CRJ9,779
4U,2548,KTW,671,DUS,345,,0,CRJ9,867
4U,2548,KVA,1462,CGN,344,,0,A319 A320,1740
4U,2548,KVA,1462,STR,350,,0,A319,1486
4U,2548,LEJ,348,CGN,344,,0,CRJ9 A319 A320,360
4U,2548,LEJ,348,DUS,345,,0,CRJ9,380
4U,2548,LEJ,348,STR,350,,0,A319 CRJ9,372
4U,2548,LHR,507,CGN,344,,0,A319 A320,534
4U,2548,LHR,507,HAM,342,,0,A319 CRJ9,745
4U,2548,LHR,507,STR,350,,0,A319 A320,756
4U,2548,LHR,507,TXL,351,,0,A319 A320,947
4U,2548,LIN,1529,TXL,351,,0,A319,843
4U,2548,LIS,1638,CGN,344,,0,A319 A320,1850
4U,2548,LIS,1638,STR,350,,0,A319,1833
4U,2548,LYS,1335,DUS,345,,0,CRJ9,630
4U,2548,MAD,1229,DUS,345,,0,CRJ9,1441
4U,2548,MAD,1229,HAM,342,,0,CRJ9,1780
4U,2548,MAN,478,CGN,344,,0,A319,699
4U,2548,MAN,478,HAM,342,,0,CRJ9,810
4U,2548,MPL,1359,DUS,345,,0,CRJ9,883
4U,2548,MUC,346,DTM,373,,0,A319,461
4U,2548,MXP,1524,CGN,344,,0,A319 CRJ9,593
4U,2548,MXP,1524,DUS,345,,0,CRJ9 A320,645
4U,2548,MXP,1524,HAJ,352,,0,A319,762
4U,2548,MXP,1524,HAM,342,,0,A319 CRJ9,894
4U,2548,MXP,1524,STR,350,,0,CRJ9 A319,342
4U,2548,NAP,1561,CGN,344,,0,A319 A320,1238
4U,2548,NAP,1561,HAJ,352,,0,A319,1333
4U,2548,NAP,1561,HAM,342,,0,A319,1453
4U,2548,NAP,1561,STR,350,,0,A319,954
4U,2548,NCE,1354,CGN,344,,0,A319 A320,801
4U,2548,NCE,1354,HAM,342,,0,A319,1127
4U,2548,NCE,1354,TXL,351,,0,A319,1086
4U,2548,NQY,481,DUS,345,,0,CRJ9,829
4U,2548,NUE,347,DUS,345,,0,CRJ9,364
4U,2548,NUE,347,HAM,342,,0,CRJ9,465
4U,2548,NUE,347,TXL,351,,0,A319,373
4U,2548,OLB,1520,CGN,344,,0,A319,1123
4U,2548,OLB,1520,DUS,345,,0,CRJ9,1174
4U,2548,OLB,1520,HAM,342,,0,A319,1416
4U,2548,OLB,1520,STR,350,,0,A319,866
4U,2548,OSL,644,HAM,342,,0,CRJ9,732
4U,2548,PMI,3998,CGN,344,,0,A320 A319,1303
4U,2548,PMI,3998,DTM,373,,0,A319 A320,1382
4U,2548,PMI,3998,DUS,345,,0,A320,1341
4U,2548,PMI,3998,HAJ,352,,0,A319,1530
4U,2548,PMI,3998,HAM,342,,0,A319,1658
4U,2548,PMI,3998,STR,350,,0,A319 A320,1139
4U,2548,PMI,3998,TXL,351,,0,A320,1655
4U,2548,PMO,1512,CGN,344,,0,A319 CRJ9,1486
4U,2548,POZ,674,DUS,345,,0,CRJ9,701
4U,2548,PRG,1587,CGN,344,,0,A319 A320 CRJ9,510
4U,2548,PRG,1587,DUS,345,,0,CRJ9,543
4U,2548,PRG,1587,HAM,342,,0,CRJ9,489
4U,2548,PRN,1742,DUS,345,,0,A319,1449
4U,2548,PRN,1742,HAJ,352,,0,A319,1387
4U,2548,PRN,1742,HAM,342,,0,A319,1474
4U,2548,PRN,1742,STR,350,,0,A319,1140
4U,2548,PRN,1742,TXL,351,,0,A319,1251
4U,2548,PSA,1562,CGN,344,,0,A319,835
4U,2548,PUY,1203,CGN,344,,0,A319 CRJ9,833
4U,2548,RHO,1472,CGN,344,,0,A320,2314
4U,2548,RJK,1205,CGN,344,,0,A319,835
4U,2548,RJK,1205,HAM,342,,0,A319,991
4U,2548,RJK,1205,STR,350,,0,A319,560
4U,2548,RLG,772,CGN,344,,0,A319,486
4U,2548,RLG,772,STR,350,,0,A319,618
4U,2548,SAW,4317,CGN,344,,0,A319 A320,2030
4U,2548,SAW,4317,DTM,373,,0,A319,2032
4U,2548,SAW,4317,HAJ,352,,0,A319,1961
4U,2548,SAW,4317,HAM,342,,0,A319,2019
4U,2548,SAW,4317,STR,350,,0,A319,1798
4U,2548,SAW,4317,TXL,351,,0,A319,1773
4U,2548,SJJ,1646,CGN,344,,0,A319,1148
4U,2548,SJJ,1646,STR,350,,0,A319,883
4U,2548,SJJ,1646,TXL,351,,0,A319,1040
4U,2548,SKG,1486,CGN,344,,0,A319 A320,1677
4U,2548,SKG,1486,DUS,345,,0,A319 A320,1726
4U,2548,SKG,1486,HAJ,352,,0,A319,1667
4U,2548,SKG,1486,HAM,342,,0,A319,1752
4U,2548,SKG,1486,STR,350,,0,A319 A320,1414
4U,2548,SPU,1206,CGN,344,,0,A319,1067
4U,2548,SPU,1206,DTM,373,,0,A319,1099
4U,2548,SPU,1206,DUS,345,,0,A319,1119
4U,2548,SPU,1206,HAJ,352,,0,A319,1106
4U,2548,SPU,1206,HAM,342,,0,A319,1213
4U,2548,SPU,1206,STR,350,,0,A319 A320,790
4U,2548,SPU,1206,TXL,351,,0,A319,1027
4U,2548,STN,548,CGN,344,,0,A319,492
4U,2548,STN,548,HAJ,352,,0,A319,647
4U,2548,STN,548,STR,350,,0,A319,729
4U,2548,STR,350,AGP,1230,,0,A320 A319,1738
4U,2548,STR,350,ATH,3941,,0,A319,1682
4U,2548,STR,350,BCN,1218,,0,A319 A320,994
4U,2548,STR,350,BDS,1506,,0,A319,1127
4U,2548,STR,350,BEG,1739,,0,A319,946
4U,2548,STR,350,BIA,1321,,0,A319,682
4U,2548,STR,350,BIO,1216,,0,CRJ9 A319,1110
4U,2548,STR,350,BRE,353,,0,A319 CRJ9,485
4U,2548,STR,350,BRI,1501,,0,A319,1027
4U,2548,STR,350,BRU,302,,0,A319 CRJ9,419
4U,2548,STR,350,BUD,1489,,0,A319 CRJ9,757
4U,2548,STR,350,CAG,1519,,0,A319,1049
4U,2548,STR,350,CFU,1460,,0,A319,1319
4U,2548,STR,350,CTA,1509,,0,A319,1334
4U,2548,STR,350,DBV,1200,,0,A319,978
4U,2548,STR,350,DRS,338,,0,A319 CRJ9,423
